caseid,age,if_discrim,if_cyber_bullying,if_drugs,if_drink,if_school_attandence,if_mental_healthy,working_hour_weekly,number_relative_friends
27526,6,0,NA,0,1,0,1,NA,10
27527,5,1,NA,0,3,0,1,60,4
27528,6,0,NA,0,5,0,2,NA,0
27529,5,0,NA,0,2,0,2,50,20
27530,7,0,NA,0,7,0,3,NA,0
27531,1,0,NA,0,7,1,1,35,10
27532,3,0,NA,0,3,0,2,40,10
27533,2,0,NA,0,5,0,1,55,20
27534,5,0,NA,0,7,0,3,40,5
27535,1,0,NA,0,6,1,2,49,20
27536,7,0,NA,0,1,0,4,NA,6
27537,1,1,NA,1,5,0,1,70,30
27538,4,0,NA,0,4,0,3,70,12
27539,6,0,NA,0,5,0,1,NA,5
27540,1,0,NA,0,7,0,2,1.5,6
27541,1,0,NA,0,5,0,3,40,5
27542,7,1,NA,0,7,0,2,NA,20
27543,4,0,NA,0,2,0,2,20,10
27544,7,0,NA,0,7,0,2,NA,1
27545,1,NA,NA,0,4,0,1,57,15
27546,3,0,NA,0,5,0,1,40,20
27547,7,0,NA,0,1,0,2,NA,30
27548,3,1,NA,0,7,0,2,42,10
27549,7,1,NA,0,3,0,2,NA,1
27550,7,0,NA,0,7,0,2,NA,3
27551,3,0,NA,0,7,0,1,25,4
27552,6,0,NA,0,5,0,1,NA,6
27553,4,1,NA,0,7,0,1,40,10
27554,5,0,NA,0,5,0,1,30,2
27555,5,1,NA,0,5,0,4,40,10
27556,4,0,NA,0,5,0,3,45,75
27557,1,0,NA,0,4,0,1,35,3
27558,1,0,NA,0,7,0,1,35,3
27559,4,1,NA,0,7,0,1,50,5
27560,1,0,NA,0,4,1,1,44,15
27561,6,0,NA,0,7,0,3,20,5
27562,3,0,NA,0,4,0,2,40,30
27563,7,0,NA,0,7,0,2,NA,2
27564,2,1,1,0,4,1,2,8,8
27565,1,0,NA,0,3,1,2,20,8
27566,4,0,NA,0,5,0,3,70,15
27567,4,0,NA,0,7,0,2,84,10
27568,1,1,NA,0,4,1,1,20,5
27569,5,0,NA,0,5,0,2,44.8,4
27570,6,0,NA,0,3,0,3,25,7
27571,6,0,NA,0,7,0,4,NA,4
27572,3,0,NA,0,1,0,3,60,30
27573,4,0,NA,0,3,0,1,45,12
27574,2,1,NA,0,5,1,3,20,10
27575,2,0,NA,0,7,1,2,40,35
27576,3,0,NA,0,2,0,2,38,10
27577,5,0,NA,0,7,0,3,NA,0
27578,6,0,NA,0,5,0,3,NA,12
27579,4,0,NA,0,7,0,2,35,10
27580,3,0,NA,0,5,0,2,NA,20
27581,3,0,NA,0,7,0,1,32,8
27582,2,0,NA,0,5,0,5,NA,4
27583,5,0,NA,0,6,0,2,30,50
27584,5,0,NA,0,4,0,2,NA,12
27585,5,0,NA,0,3,0,2,NA,2
27586,4,0,NA,0,4,0,NA,40,NA
27587,7,0,NA,0,1,0,3,NA,12
27588,4,0,0,0,7,0,3,NA,20
27589,4,0,NA,0,3,0,2,38,4
27590,6,0,NA,0,2,0,2,NA,6
27591,6,0,NA,0,7,0,2,NA,1
27592,4,0,NA,0,5,0,1,35,20
27593,4,0,NA,0,3,0,3,55,5
27594,2,0,NA,0,6,0,1,37.5,6
27595,7,0,NA,0,7,0,2,NA,12
27596,1,0,NA,0,5,0,2,40,5
27597,2,1,NA,0,3,0,2,32,15
27598,3,0,1,0,1,0,5,40,2
27599,5,0,NA,0,7,0,4,NA,3
27600,5,0,NA,0,7,0,1,NA,2
27601,5,0,NA,0,7,0,2,60,2
27602,1,0,NA,0,7,1,1,NA,10
27603,5,0,NA,0,6,0,1,40,3
27604,6,0,NA,0,5,0,1,NA,50
27605,6,0,NA,0,3,0,3,112,2
27606,4,0,NA,0,7,0,2,5,NA
27607,2,0,NA,0,3,0,3,40,10
27608,3,0,NA,0,3,0,2,20,30
27609,6,0,NA,0,5,0,3,70,6
27610,4,0,NA,0,6,0,2,70,10
27611,6,0,NA,0,7,0,1,NA,5
27612,7,0,NA,0,4,0,2,NA,10
27613,5,0,NA,0,4,0,3,NA,100
27614,4,0,NA,0,5,0,3,40,30
27615,4,1,NA,0,7,0,2,45,5
27616,6,0,NA,0,7,0,4,NA,3
27617,3,0,NA,0,7,0,1,20,50
27618,4,0,NA,0,5,0,2,40,20
27619,6,0,NA,0,7,0,3,NA,NA
27620,5,0,NA,0,3,0,4,NA,7
27621,1,1,NA,0,5,1,2,NA,10
27622,5,0,NA,0,5,0,1,20,5
27623,4,0,NA,0,5,0,1,40,20
27624,6,1,NA,0,7,0,2,40,30
27625,5,0,NA,0,7,0,2,NA,2
27626,5,0,NA,0,5,0,2,NA,10
27627,2,0,NA,0,5,0,2,37.5,20
27628,5,0,NA,0,5,0,1,48,10
27629,6,0,NA,0,2,0,1,NA,50
27630,4,0,NA,0,4,0,2,40,100
27631,2,0,NA,0,3,0,1,35,10
27632,5,0,NA,0,2,0,3,NA,12
27633,6,0,NA,0,6,0,2,NA,5
27634,1,0,NA,0,7,1,3,NA,10
27635,3,0,NA,0,3,0,4,37,20
27636,6,0,NA,0,1,0,1,20,7
27637,2,0,NA,0,3,0,1,50,4
27638,7,0,NA,0,7,0,3,NA,16
27639,7,0,NA,0,7,0,1,NA,3
27640,2,0,NA,0,4,0,2,37.5,8
27641,4,1,NA,0,6,1,1,45,2
27642,4,0,NA,0,6,0,5,40,2
27643,5,0,NA,0,7,0,1,NA,4
27644,4,NA,NA,NA,NA,NA,NA,NA,10
27645,3,0,NA,0,3,0,1,40,5
27646,3,0,NA,0,4,0,3,35,20
27647,3,0,NA,0,6,0,2,40,6
27648,6,0,NA,0,5,0,2,NA,10
27649,2,0,NA,0,7,0,3,44,10
27650,3,0,NA,0,6,0,1,NA,3
27651,4,0,NA,0,5,0,1,40,25
27652,1,0,NA,0,7,1,1,18,13
27653,2,0,NA,0,7,0,2,40,5
27654,3,0,NA,0,5,0,2,NA,6
27655,7,0,NA,0,7,0,2,NA,15
27656,2,0,NA,0,4,0,2,60,6
27657,1,0,1,0,5,1,4,NA,3
27658,7,0,NA,0,7,0,1,NA,70
27659,2,0,NA,0,7,0,4,NA,4
27660,1,1,NA,0,5,0,2,40,20
27661,5,0,NA,0,3,0,1,60,12
27662,2,0,NA,0,6,0,4,40,4
27663,5,0,NA,0,3,0,2,NA,10
27664,4,0,NA,0,1,0,2,41,5
27665,2,0,NA,0,5,0,1,40,3
27666,7,0,NA,0,7,0,3,NA,50
27667,1,0,NA,0,7,1,2,NA,25
27668,3,0,NA,0,7,0,1,37.5,12
27669,5,0,NA,0,7,0,1,40,3
27670,7,0,NA,0,6,0,2,NA,7
27671,2,0,NA,0,7,0,1,30,15
27672,1,1,0,0,5,0,4,25,2
27673,4,1,NA,0,3,0,1,20,15
27674,3,0,NA,0,4,0,1,70,20
27675,6,0,NA,0,5,0,2,40,2
27676,4,1,NA,0,4,0,2,30,3
27677,1,1,0,0,3,1,2,43,30
27678,3,0,NA,0,4,0,1,50,5
27679,2,0,NA,0,4,0,1,40,30
27680,4,0,NA,0,4,0,1,40,200
27681,4,0,NA,0,7,0,1,49,20
27682,4,0,NA,0,3,0,2,35,12
27683,1,0,1,0,5,1,2,NA,6
27684,5,NA,NA,NA,7,0,1,NA,4
27685,3,0,NA,0,5,0,1,35,25
27686,6,0,NA,0,7,0,3,NA,20
27687,5,0,NA,0,6,0,2,NA,1
27688,6,0,NA,0,4,0,1,NA,12
27689,2,0,NA,0,5,0,2,40,5
27690,1,0,NA,0,5,1,2,40,1
27691,5,0,NA,0,3,0,1,40,0
27692,6,0,NA,0,6,0,2,30,13
27693,5,0,NA,0,5,0,1,NA,20
27694,3,1,NA,0,5,0,1,37.5,8
27695,6,0,NA,0,3,0,1,NA,2
27696,5,0,NA,0,4,0,2,16,10
27697,5,0,NA,0,5,0,2,37.5,10
27698,5,0,NA,0,5,0,2,45,12
27699,3,0,NA,0,2,0,2,60,20
27700,3,0,1,0,5,0,2,35,4
27701,1,1,0,0,3,0,3,20,20
27702,1,0,NA,0,5,0,2,45,8
27703,3,0,NA,0,7,0,1,40,8
27704,3,0,NA,0,3,0,2,37.5,6
27705,6,0,NA,0,6,0,1,NA,20
27706,5,0,NA,0,1,0,1,NA,12
27707,4,0,1,0,3,0,2,35,10
27708,2,0,NA,0,3,0,1,40,50
27709,1,0,NA,0,6,1,1,32,6
27710,5,1,NA,0,5,0,5,NA,2
27711,1,1,NA,0,7,0,4,NA,1
27712,5,0,NA,0,5,0,2,40,6
27713,1,0,NA,0,7,0,4,35,6
27714,3,0,NA,0,3,0,2,40,NA
27715,4,1,NA,0,3,0,2,60,6
27716,6,0,NA,0,3,0,1,NA,20
27717,6,0,NA,0,6,0,2,NA,4
27718,5,0,NA,0,5,0,1,80,15
27719,7,0,NA,0,3,0,2,NA,50
27720,4,0,NA,0,5,0,1,37.5,6
27721,5,0,NA,0,4,0,2,60,25
27722,6,0,NA,0,7,0,2,NA,10
27723,2,0,NA,0,7,0,4,NA,10
27724,1,0,0,0,5,0,3,37.5,4
27725,3,0,NA,0,4,0,2,38,5
27726,1,0,NA,0,5,0,3,40,10
27727,2,0,NA,0,4,0,1,40,10
27728,2,0,NA,0,3,0,1,42,5
27729,7,0,NA,0,7,0,1,NA,5
27730,3,0,1,0,4,0,3,60,40
27731,5,0,NA,0,1,0,1,40,5
27732,1,1,NA,0,5,0,1,30,15
27733,7,0,NA,0,4,0,2,NA,27
27734,2,0,NA,0,5,0,2,32,40
27735,4,0,NA,0,7,0,3,70,20
27736,6,0,NA,0,2,0,2,NA,8
27737,6,0,NA,0,7,0,1,32,4
27738,6,1,NA,0,7,0,1,NA,10
27739,2,0,NA,0,5,0,1,30,6
27740,6,0,NA,0,5,0,2,NA,12
27741,7,0,NA,0,7,0,1,30,8
27742,5,0,NA,1,7,0,3,NA,4
27743,1,0,NA,0,5,1,2,37.5,10
27744,4,0,NA,0,3,0,3,36,12
27745,6,0,NA,0,3,0,1,NA,4
27746,4,0,NA,0,5,0,3,37.5,4
27747,6,0,NA,0,4,0,1,4,35
27748,6,0,NA,0,7,0,2,15,10
27749,4,0,NA,0,3,0,3,40,10
27750,1,0,NA,0,5,1,2,36,10
27751,3,0,NA,0,4,0,1,37.5,20
27752,5,1,NA,0,5,0,3,37.5,30
27753,4,0,NA,0,3,0,1,37.5,12
27754,5,0,NA,0,7,0,3,NA,5
27755,6,1,NA,0,7,0,2,40,15
27756,5,0,NA,0,7,0,2,70,24
27757,7,0,NA,0,4,0,3,NA,3
27758,1,0,NA,0,3,0,2,40,10
27759,2,1,1,0,5,0,2,NA,35
27760,6,0,NA,0,7,0,1,50,8
27761,1,1,0,0,3,1,3,10,200
27762,3,0,NA,0,3,0,1,40,2
27763,6,0,NA,0,7,0,2,35,25
27764,5,0,NA,0,4,0,2,27.5,10
27765,4,0,NA,0,6,0,3,40,20
27766,5,0,NA,0,7,0,2,40,10
27767,7,0,NA,0,7,0,1,NA,4
27768,3,0,NA,0,7,0,4,40,5
27769,1,0,NA,0,5,1,2,44,8
27770,4,0,NA,0,5,0,2,35,5
27771,6,0,NA,0,2,0,1,NA,6
27772,2,0,NA,0,5,0,1,40,15
27773,4,1,NA,0,5,0,3,13,NA
27774,4,0,NA,0,4,0,1,15,12
27775,5,0,NA,0,2,0,1,45,7
27776,7,0,NA,0,7,0,2,NA,4
27777,2,0,NA,0,4,0,1,35,NA
27778,2,0,NA,0,3,0,3,30,7
27779,3,0,NA,0,7,0,2,40,15
27780,6,0,NA,0,7,0,3,NA,12
27781,5,0,NA,0,7,0,3,NA,1
27782,2,1,0,0,7,0,3,NA,4
27783,7,0,NA,0,7,0,3,21,1
27784,4,0,NA,0,5,0,3,25,3
27785,5,0,NA,0,3,0,3,40,100
27786,4,0,NA,0,5,0,4,NA,2
27787,5,0,NA,0,5,0,4,NA,3
27788,6,0,NA,0,5,0,1,NA,30
27789,4,0,NA,0,1,0,3,40,5
27790,4,0,NA,NA,NA,0,1,NA,200
27791,3,0,NA,0,6,0,1,40,4
27792,6,0,NA,0,4,0,3,NA,8
27793,6,0,NA,0,5,0,3,NA,20
27794,3,0,NA,0,7,0,3,30,2
27795,7,0,NA,0,7,0,3,NA,1
27796,1,0,NA,0,7,1,1,10,15
27797,5,0,NA,0,1,0,4,40,0
27798,6,0,NA,0,6,0,2,NA,6
27799,5,0,NA,0,5,0,4,NA,6
27800,3,0,1,0,3,0,1,35,15
27801,2,0,NA,0,5,0,3,50,4
27802,5,0,NA,0,6,0,3,40,20
27803,5,0,NA,0,3,0,2,NA,8
27804,4,0,NA,0,3,0,1,40,10
27805,5,1,NA,0,3,0,1,27,25
27806,3,0,NA,0,4,0,1,20,15
27807,6,0,NA,0,7,0,3,NA,1
27808,1,1,NA,0,6,0,3,35,6
27809,3,0,NA,0,3,0,3,40,5
27810,5,0,NA,0,7,0,3,NA,10
27811,5,0,NA,0,5,0,2,NA,3
27812,4,0,NA,0,3,0,2,32,5
27813,3,0,NA,0,2,0,2,40,12
27814,5,0,NA,0,5,0,3,20,NA
27815,7,1,NA,0,7,0,3,NA,0
27816,5,0,NA,0,5,0,2,40,20
27817,3,0,0,0,3,0,1,50,10
27818,1,0,NA,0,5,0,3,18,8
27819,2,0,NA,0,7,0,1,27.5,75
27820,5,0,NA,0,3,0,3,37.5,10
27821,5,0,NA,0,1,0,1,NA,1
27822,5,0,NA,0,4,0,2,42,6
27823,2,0,NA,0,7,0,2,40,50
27824,7,0,NA,0,7,0,2,NA,4
27825,5,0,NA,0,3,0,1,16,2
27826,4,1,NA,0,5,0,2,40,15
27827,4,0,NA,0,6,0,2,50,3
27828,5,0,NA,0,3,0,1,30,60
27829,7,0,NA,0,5,0,3,NA,12
27830,1,1,NA,0,5,1,2,5,3
27831,6,1,NA,0,3,0,3,NA,3
27832,3,0,NA,0,5,0,4,NA,8
27833,5,0,NA,0,2,0,1,NA,3
27834,5,0,NA,0,1,0,3,NA,8
27835,4,0,NA,0,1,0,2,45,100
27836,3,0,NA,0,5,0,1,35,3
27837,5,0,NA,0,3,0,2,NA,15
27838,1,0,NA,0,4,1,3,22.5,20
27839,6,0,NA,0,5,0,2,NA,4
27840,5,0,NA,0,4,0,1,35,12
27841,3,1,NA,0,4,0,2,35,12
27842,1,0,NA,0,3,1,1,NA,20
27843,5,1,NA,0,5,0,2,NA,10
27844,4,0,NA,0,3,0,2,40,5
27845,2,0,NA,0,7,1,1,40,10
27846,4,0,NA,0,4,0,2,45,1
27847,2,0,NA,0,5,1,2,37.5,20
27848,3,0,0,0,7,0,3,37.5,4
27849,2,0,NA,0,5,0,2,35,4
27850,4,0,NA,0,6,0,2,50,4
27851,4,0,NA,0,7,0,1,37.5,10
27852,4,0,NA,0,7,0,1,30,25
27853,5,0,NA,0,5,0,1,NA,10
27854,1,1,NA,0,6,1,3,NA,4
27855,5,0,NA,0,6,0,1,NA,0
27856,5,0,NA,0,4,0,1,40,10
27857,4,0,NA,0,5,0,4,40,6
27858,7,0,NA,0,5,0,4,NA,50
27859,6,0,NA,0,7,0,3,NA,12
27860,7,0,NA,0,3,0,1,35,100
27861,2,0,NA,0,3,0,2,40,3
27862,7,0,NA,0,5,0,2,NA,20
27863,7,0,NA,0,6,0,3,NA,25
27864,3,1,1,0,5,0,3,84,2
27865,1,0,NA,0,7,1,3,30,10
27866,5,0,NA,0,4,0,1,NA,10
27867,4,0,NA,0,2,0,3,40,6
27868,1,0,NA,0,3,1,2,NA,6
27869,1,1,NA,0,3,0,3,40,15
27870,5,0,NA,0,7,0,1,NA,NA
27871,7,0,NA,0,4,0,1,NA,10
27872,3,0,NA,0,3,0,1,85,6
27873,5,0,NA,0,7,0,3,NA,6
27874,6,0,NA,0,4,0,2,NA,10
27875,7,0,NA,0,3,0,3,NA,6
27876,4,1,NA,0,5,0,1,25,20
27877,3,0,NA,0,5,0,4,NA,5
27878,5,1,NA,0,5,0,3,16,10
27879,5,0,NA,0,3,0,3,50,40
27880,4,0,NA,0,2,0,2,48,10
27881,6,0,NA,0,5,0,3,NA,4
27882,4,0,NA,0,4,0,2,40,10
27883,4,0,NA,0,2,0,1,40,6
27884,5,0,NA,0,7,0,4,NA,2
27885,7,1,NA,0,7,0,2,NA,3
27886,2,1,1,0,3,0,1,40,20
27887,3,0,NA,0,5,0,1,40,15
27888,6,0,NA,0,3,0,2,NA,20
27889,4,0,NA,0,7,0,1,NA,10
27890,3,NA,NA,NA,NA,NA,NA,NA,15
27891,5,1,NA,0,3,0,2,37.5,5
27892,1,0,NA,0,5,0,1,35,7
27893,4,0,NA,0,7,0,1,50,NA
27894,4,0,NA,0,6,0,2,40,20
27895,1,0,NA,0,7,1,2,NA,8
27896,4,0,NA,0,5,0,1,40,2
27897,3,0,NA,0,5,0,4,37.5,20
27898,1,1,1,0,6,1,1,40,5
27899,6,0,NA,0,7,0,1,NA,6
27900,5,0,NA,0,6,0,3,NA,6
27901,2,1,NA,0,7,0,1,48,70
27902,4,0,NA,0,6,0,2,37.5,20
27903,3,1,NA,0,5,0,1,40,10
27904,5,0,NA,0,7,0,2,NA,6
27905,3,0,NA,0,5,0,3,20,2
27906,5,0,NA,0,2,0,3,NA,12
27907,6,0,NA,0,4,0,2,NA,12
27908,3,0,NA,0,7,0,3,70,2
27909,5,0,NA,0,2,0,1,27,25
27910,5,0,NA,0,3,0,2,40,4
27911,6,0,NA,0,4,0,2,NA,30
27912,6,0,NA,0,4,0,2,NA,12
27913,5,1,NA,0,7,0,2,40,10
27914,5,0,NA,0,6,1,3,20,2
27915,2,0,NA,0,3,1,3,40,20
27916,6,0,NA,0,7,0,1,NA,100
27917,6,0,NA,0,1,0,2,NA,25
27918,5,1,NA,0,5,0,4,43,15
27919,6,0,NA,0,6,0,1,35,20
27920,2,1,NA,0,5,0,3,45,30
27921,4,0,NA,0,7,0,1,40,2
27922,1,0,NA,0,4,1,1,4,10
27923,6,0,NA,0,5,0,3,NA,NA
27924,3,0,NA,0,6,1,1,37.5,20
27925,3,1,1,0,6,0,3,NA,0
27926,3,1,0,0,7,0,1,NA,10
27927,2,0,NA,0,2,0,1,40,20
27928,5,0,NA,0,7,0,3,40,6
27929,3,0,NA,0,4,0,2,20,10
27930,6,0,NA,0,6,0,2,NA,15
27931,5,0,NA,0,1,0,2,40,40
27932,7,0,NA,0,7,0,3,NA,20
27933,6,0,NA,0,1,0,2,25,6
27934,2,0,NA,0,6,0,2,40,1
27935,6,0,NA,0,7,0,2,40,45
27936,2,0,NA,0,5,0,3,8,1
27937,5,0,NA,0,7,0,1,44,20
27938,2,0,NA,0,3,0,2,40,100
27939,4,1,NA,0,7,0,2,NA,10
27940,4,1,NA,0,6,0,1,NA,12
27941,4,0,NA,0,5,0,1,35,40
27942,6,0,NA,0,5,0,1,NA,5
27943,6,0,NA,0,1,0,3,NA,2
27944,5,0,NA,0,5,0,2,40,25
27945,3,0,NA,0,3,0,1,37,4
27946,7,0,NA,0,7,0,3,NA,NA
27947,6,0,NA,0,4,0,1,NA,100
27948,4,0,NA,0,5,0,1,25,10
27949,1,0,NA,0,7,1,1,NA,15
27950,4,0,NA,0,7,0,3,40,6
27951,5,0,NA,0,3,0,1,44,20
27952,4,0,NA,0,3,0,1,40,20
27953,6,0,NA,0,5,0,1,15,2
27954,1,0,0,0,5,1,4,NA,3
27955,7,0,NA,0,4,0,1,NA,12
27956,4,0,NA,0,3,0,1,60,15
27957,5,0,NA,0,4,0,2,NA,15
27958,7,0,NA,0,7,0,3,NA,12
27959,2,0,NA,0,5,0,1,32,10
27960,5,0,NA,0,2,0,1,NA,24
27961,3,0,NA,0,5,0,2,37.5,2
27962,4,0,NA,0,3,1,1,NA,12
27963,3,0,NA,0,4,0,3,48,2
27964,5,0,NA,0,7,0,1,37.5,6
27965,5,0,NA,0,6,0,3,NA,3
27966,6,0,NA,0,5,0,1,45,15
27967,4,0,NA,0,3,0,2,40,20
27968,6,0,NA,0,7,0,2,NA,3
27969,4,0,NA,0,6,0,2,45,12
27970,2,0,NA,0,2,0,3,30,5
27971,7,0,NA,0,7,0,2,NA,NA
27972,4,0,NA,0,3,0,1,42.5,20
27973,3,0,NA,0,7,0,2,40,4
27974,2,0,NA,0,3,0,2,42,4
27975,6,0,NA,0,2,0,3,NA,8
27976,1,0,NA,0,4,0,3,40,2
27977,4,0,NA,0,5,1,1,24,1
27978,5,0,NA,0,4,0,3,28,20
27979,1,1,NA,0,7,1,1,NA,5
27980,4,0,NA,0,7,0,3,NA,10
27981,5,0,0,0,3,0,1,40,6
27982,7,0,NA,0,5,0,1,NA,5
27983,3,0,1,0,7,0,2,50,6
27984,3,0,NA,0,3,0,2,NA,12
27985,6,0,NA,0,6,0,3,NA,3
27986,4,0,NA,0,7,0,2,35,3
27987,6,0,NA,0,7,0,1,NA,2
27988,5,0,NA,0,7,0,2,NA,7
27989,4,0,NA,0,7,0,4,15,8
27990,4,0,0,0,3,0,2,40,5
27991,5,0,NA,0,7,0,3,NA,5
27992,3,0,NA,0,7,0,3,35,20
27993,1,0,NA,0,5,0,2,32,2
27994,3,0,0,0,3,0,2,45,25
27995,2,0,NA,0,3,0,1,40,12
27996,6,0,NA,0,7,0,3,NA,15
27997,1,1,NA,0,3,0,4,45,1
27998,6,0,NA,0,2,0,1,45,24
27999,7,0,NA,0,5,0,2,NA,6
28000,1,1,NA,0,3,0,2,15,15
28001,7,0,NA,0,7,0,1,NA,2
28002,5,0,NA,0,2,0,1,35,8
28003,4,0,NA,0,1,0,3,37.5,20
28004,5,0,NA,0,1,0,2,NA,10
28005,5,0,NA,0,7,0,3,32,20
28006,2,0,NA,0,7,0,2,50,12
28007,5,0,NA,0,7,0,2,50,10
28008,4,0,NA,0,7,1,4,20,2
28009,3,0,NA,0,2,0,2,40,4
28010,3,0,NA,0,7,1,1,NA,30
28011,5,0,NA,0,7,0,1,NA,5
28012,3,0,NA,0,6,0,2,25,8
28013,1,1,NA,0,3,0,2,NA,100
28014,6,0,NA,0,7,0,2,NA,20
28015,6,0,NA,0,5,0,1,15,15
28016,3,1,NA,0,3,0,2,60,10
28017,1,0,NA,0,7,1,1,NA,5
28018,4,NA,NA,NA,NA,NA,NA,NA,2
28019,4,1,NA,0,6,0,3,37.5,2
28020,1,0,NA,0,7,1,1,NA,10
28021,2,0,NA,0,6,0,1,37.5,60
28022,6,0,NA,0,2,0,1,15,5
28023,5,0,NA,0,5,0,1,50,30
28024,4,0,NA,0,4,0,1,76,2
28025,2,0,NA,0,6,NA,1,NA,50
28026,5,0,NA,0,5,0,5,30,12
28027,5,0,NA,0,5,0,1,38,6
28028,6,1,NA,0,1,0,2,37.5,200
28029,1,0,NA,0,4,1,2,37.5,10
28030,5,0,NA,0,3,0,3,40,6
28031,4,0,NA,0,7,0,1,40,1
28032,4,1,1,0,3,0,2,32,1
28033,3,NA,NA,0,NA,NA,NA,NA,NA
28034,5,0,NA,0,7,0,3,36,5
28035,4,1,NA,0,7,0,2,43,10
28036,5,0,NA,0,5,0,2,30,12
28037,6,0,NA,0,7,0,1,NA,100
28038,2,0,NA,0,3,1,1,37.5,10
28039,6,1,NA,0,1,0,4,NA,3
28040,2,0,NA,0,2,1,1,37.5,5
28041,6,0,NA,0,1,0,2,NA,5
28042,2,0,NA,0,6,0,3,37.5,30
28043,6,0,NA,0,7,0,1,NA,2
28044,3,1,NA,0,7,0,3,30,5
28045,5,0,0,0,7,0,1,NA,10
28046,4,0,NA,0,3,0,1,44,6
28047,4,1,NA,0,6,0,2,20,4
28048,1,0,NA,0,4,1,1,10,10
28049,1,1,NA,0,3,1,2,40,6
28050,5,0,NA,0,4,0,1,NA,10
28051,5,0,1,0,3,0,2,40,5
28052,2,0,NA,0,4,0,1,40,5
28053,5,0,NA,0,7,0,1,70,40
28054,6,0,NA,0,5,0,2,15,6
28055,4,1,NA,0,4,0,1,35,20
28056,2,0,NA,0,5,0,1,44,10
28057,6,0,1,0,2,0,1,NA,4
28058,7,0,NA,0,5,0,1,NA,1
28059,3,0,NA,0,3,0,3,40,10
28060,4,1,NA,0,6,0,3,30,10
28061,2,0,NA,0,5,1,2,10,12
28062,3,0,NA,0,5,0,1,84,100
28063,3,1,NA,0,7,0,2,30,6
28064,4,0,NA,0,3,0,1,NA,3
28065,7,0,NA,0,1,0,3,NA,NA
28066,1,0,NA,0,6,1,3,11,4
28067,1,0,NA,0,6,0,2,50,3
28068,3,0,0,0,7,0,2,8,30
28069,7,0,NA,0,7,0,2,NA,3
28070,1,0,NA,0,6,1,2,12,10
28071,1,0,NA,0,6,1,1,NA,5
28072,4,0,NA,0,3,0,1,22,6
28073,4,0,1,0,5,0,2,12,20
28074,7,0,NA,0,5,0,2,NA,35
28075,4,NA,NA,NA,NA,NA,NA,NA,5
28076,2,0,NA,0,2,1,1,20,3
28077,3,1,NA,0,5,1,2,24,10
28078,7,0,NA,0,5,0,2,NA,2
28079,2,0,NA,0,5,0,2,40,50
28080,4,0,NA,0,7,0,NA,NA,2
28081,1,0,NA,0,7,1,1,1,10
28082,5,0,NA,0,7,0,2,37.5,5
28083,3,0,0,0,3,0,1,45,10
28084,3,1,NA,0,6,1,2,47,100
28085,5,1,NA,0,7,0,5,NA,2
28086,5,0,NA,0,5,0,3,40,10
28087,4,1,NA,0,3,0,1,16,150
28088,6,0,NA,0,1,0,1,NA,12
28089,4,0,NA,0,4,0,4,40,17
28090,2,1,NA,0,7,0,3,36,7
28091,2,0,NA,0,2,0,1,50,15
28092,2,0,NA,0,5,0,3,94,2
28093,4,1,0,0,5,0,3,40,4
28094,6,0,NA,0,5,0,3,NA,6
28095,2,0,NA,0,7,1,2,50,10
28096,5,0,NA,0,2,0,1,35,10
28097,2,1,NA,0,3,0,3,40,15
28098,3,0,NA,0,2,0,3,70,4
28099,1,0,NA,0,5,1,2,35,10
28100,3,0,NA,0,4,0,2,40,20
28101,7,0,NA,0,7,0,2,NA,3
28102,5,0,NA,0,5,0,1,40,5
28103,2,0,NA,0,5,1,2,35,10
28104,2,0,NA,0,7,0,2,50,35
28105,2,0,NA,0,7,1,2,35,10
28106,7,0,NA,0,3,0,2,NA,8
28107,6,0,NA,0,7,0,1,NA,25
28108,5,0,NA,0,3,0,1,20,10
28109,6,0,NA,0,4,0,2,NA,2
28110,4,1,NA,0,5,0,1,NA,20
28111,4,0,NA,0,5,0,1,NA,30
28112,4,0,NA,0,3,0,1,37.5,12
28113,5,0,NA,0,5,0,1,30,10
28114,3,0,NA,0,4,0,1,40,20
28115,3,0,NA,0,6,0,2,47.5,NA
28116,4,0,NA,0,2,1,1,NA,2
28117,2,0,NA,0,7,0,3,45,3
28118,2,0,NA,0,4,1,3,NA,1
28119,3,0,NA,0,6,0,1,40,5
28120,4,1,NA,0,6,0,3,40,5
28121,3,0,NA,0,5,0,1,37,6
28122,7,0,NA,0,5,0,2,10,15
28123,5,0,0,0,3,0,3,28,15
28124,4,0,NA,0,7,0,1,NA,2
28125,6,0,NA,0,3,0,2,NA,8
28126,5,0,NA,0,7,0,1,38.7,10
28127,1,1,0,0,3,1,1,18,10
28128,6,0,NA,0,7,0,1,NA,7
28129,1,0,NA,0,5,0,1,84,5
28130,2,0,NA,0,3,1,3,50,40
28131,4,0,NA,0,3,0,2,37,3
28132,4,0,NA,0,5,0,2,40,7
28133,7,0,NA,0,6,0,1,NA,100
28134,7,0,NA,0,1,0,2,NA,5
28135,5,0,NA,0,1,0,1,30,12
28136,6,0,NA,0,7,0,1,40,10
28137,3,0,NA,0,4,0,1,60,10
28138,4,0,NA,0,5,0,3,37.5,6
28139,6,0,NA,0,1,0,1,NA,10
28140,3,1,NA,0,4,0,3,35,10
28141,5,0,NA,0,7,0,1,40,2
28142,6,0,NA,0,5,0,1,NA,20
28143,2,0,NA,0,5,0,3,42,6
